profile	1.1.0	1.1.0-c3781bc-dirty-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.4.152	# Last updated Mon Mar 24 15:14:36 2025

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
  0.00289645	   0.0039581	     99.8828	          18	 0.000160914	        4x4x4x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeConvert,GPU-device	# 0.46 Gflop/s, 469.18 GB/s, tuning took 1.038337 seconds at Sun Aug 18 11:53:58 2024
  0.00258161	  0.00352787	     99.8863	          76	 3.39686e-05	  bytes=47775744	cudaMemsetAsync	zero,color_spinor_field.cpp,400	# 0.00 Gflop/s, 1406.47 GB/s, tuning took 0.004374 seconds at Sun Aug 18 11:46:26 2024
  0.00256435	  0.00350428	     99.8898	         189	  1.3568e-05	     12x24x24x36	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_all,GPU-offline,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0001,xpay	# 721.36 Gflop/s, 1173.74 GB/s, tuning took 0.029447 seconds at Sun Aug 18 11:55:07 2024
  0.00242799	  0.00331793	     99.8931	         189	 1.28465e-05	     12x24x24x36	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_t,GPU-offline,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0001	# 736.04 Gflop/s, 1239.65 GB/s, tuning took 0.029333 seconds at Sun Aug 18 11:54:46 2024
   0.0024105	  0.00329403	     99.8964	           8	 0.000301312	 bytes=452984832	cudaMemset	zero,gauge_field.cpp,1186	# 0.00 Gflop/s, 1503.37 GB/s, tuning took 0.002456 seconds at Sun Aug 18 11:53:57 2024
  0.00240865	  0.00329151	     99.8997	         496	 4.85615e-06	        8x8x8x18	N4quda4blas6caxpy_IfEE	GPU-offline,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24	# 728.76 Gflop/s, 2186.27 GB/s, tuning took 0.009689 seconds at Sun Aug 18 11:53:55 2024
  0.00225826	  0.00308599	     99.9028	           2	  0.00112913	        8x8x8x18	N4quda12DslashCoarseIfffLi2ELi24ELb1ELb1ELb1ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24,comm=0001,full,halo=00000011,n_rhs=1	# 1353.20 Gflop/s, 1385.33 GB/s, tuning took 5.869792 seconds at Sun Aug 18 11:54:29 2024
  0.00225075	  0.00307573	     99.9059	           8	 0.000281344	        8x8x8x18	N4quda12ExtractGhostIfLi48ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEEEE	GPU-offline,vol=9216stride=5760precision=4geometry=8Nc=48fine-grained,extract	# 0.00 Gflop/s, 519.92 GB/s, tuning took 1.492150 seconds at Sun Aug 18 11:51:09 2024
  0.00216606	     0.00296	     99.9089	         378	 5.73033e-06	     12x24x24x36	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,device-device	# 28.95 Gflop/s, 694.78 GB/s, tuning took 0.244595 seconds at Sun Aug 18 11:54:45 2024
  0.00211155	  0.00288551	     99.9117	         194	 1.08843e-05	        4x8x8x18	N4quda4blas4CdotIdfEE	GPU-offline,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24	# 162.57 Gflop/s, 325.14 GB/s, tuning took 0.072650 seconds at Sun Aug 18 11:53:23 2024
  0.00209644	  0.00286486	     99.9146	          48	 4.36758e-05	     12x24x24x36	N4quda4blas5Norm2IddEE	GPU-offline,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3	# 273.47 Gflop/s, 1093.87 GB/s, tuning took 0.504940 seconds at Sun Aug 18 11:54:36 2024
  0.00207066	  0.00282963	     99.9174	         192	 1.07847e-05	        4x8x8x18	N4quda4blas10multiaxpy_IfEE	GPU-offline,cmem,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=1,Nyw=1	# 82.04 Gflop/s, 492.22 GB/s, tuning took 0.012254 seconds at Sun Aug 18 11:53:23 2024
  0.00206712	  0.00282479	     99.9203	           4	 0.000516779	        4x4x4x18	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s2ELb1EfEENS3_IfLi64ELi1ELS4_13ELb1EfEEEEEE	GPU-offline,vol=1152stride=864precision=4geometry=8Nc=64,vol=1152stride=864precision=4geometry=8Nc=64,fine-grained	# 0.00 Gflop/s, 1753.11 GB/s, tuning took 2.673601 seconds at Sun Aug 18 11:54:04 2024
   0.0020009	   0.0027343	      99.923	          24	 8.33707e-05	     24x24x24x36	N4quda11SpinorNoiseIfLi4ELi3EEE	GPU-offline,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3,uniform	# 0.00 Gflop/s, 573.05 GB/s, tuning took 0.138404 seconds at Sun Aug 18 11:46:26 2024
  0.00185643	  0.00253688	     99.9255	          24	 7.73514e-05	     12x24x24x36	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEENS1_16QDPJITDiracOrderIdLi4ELi3EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,cmem,vol=248832,parity=1,precision=8,order=11,Ns=4,Nc=3vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,NonRelBasis	# 0.00 Gflop/s, 1235.29 GB/s, tuning took 0.019014 seconds at Tue Mar  4 23:59:43 2025
  0.00184671	   0.0025236	     99.9281	          24	 7.69463e-05	     12x24x24x36	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,cmem,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,PreserveBasis	# 0.00 Gflop/s, 1241.79 GB/s, tuning took 0.019619 seconds at Sun Aug 18 11:54:36 2024
  0.00183969	    0.002514	     99.9306	          24	 7.66537e-05	     12x24x24x36	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor16QDPJITDiracOrderIdLi4ELi3EEENS1_11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,cmem,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3vol=248832,parity=1,precision=8,order=11,Ns=4,Nc=3,RelBasis	# 0.00 Gflop/s, 1246.53 GB/s, tuning took 0.019561 seconds at Sun Aug 18 11:55:27 2024
  0.00182214	  0.00249001	     99.9331	          24	 7.59223e-05	     24x24x24x36	N4quda4blas4axy_IfEE	GPU-offline,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3	# 157.32 Gflop/s, 1258.54 GB/s, tuning took 0.023766 seconds at Sun Aug 18 11:47:32 2024
  0.00173943	    0.002377	     99.9354	           2	 0.000869717	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeVUV,mma,1xfp16,m16n8k8,dim=0,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x4x18	# 8333.46 Gflop/s, 12847.42 GB/s, tuning took 0.026411 seconds at Sun Aug 18 11:53:57 2024
  0.00173466	  0.00237047	     99.9378	           2	 0.000867328	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeVUV,mma,1xfp16,m16n8k8,dim=1,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x4x18	# 8356.42 Gflop/s, 12882.82 GB/s, tuning took 0.026282 seconds at Sun Aug 18 11:53:59 2024
  0.00173124	   0.0023658	     99.9402	           2	 0.000865621	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeVUV,mma,1xfp16,m16n8k8,dim=2,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x4x18	# 8372.90 Gflop/s, 12908.21 GB/s, tuning took 0.026253 seconds at Sun Aug 18 11:53:59 2024
  0.00157082	  0.00214658	     99.9423	           2	 0.000785408	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeVUV,mma,1xfp16,m16n8k8,dim=3,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x4x18	# 9228.02 Gflop/s, 14226.52 GB/s, tuning took 0.023961 seconds at Sun Aug 18 11:53:59 2024
  0.00156535	  0.00213911	     99.9445	           2	 0.000782677	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeVUV,mma,1xfp16,m16n8k8,dim=3,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x4x18	# 9260.21 Gflop/s, 14276.16 GB/s, tuning took 0.023989 seconds at Sun Aug 18 11:54:01 2024
   0.0015005	  0.00205049	     99.9465	          42	 3.57262e-05	  bytes=21233664	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,527	# 0.00 Gflop/s, 1188.69 GB/s, tuning took 0.001152 seconds at Sun Aug 18 11:51:09 2024
  0.00148548	  0.00202996	     99.9485	           2	 0.000742741	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeVUV,mma,1xfp16,m16n8k8,dim=0,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x4x18	# 9758.12 Gflop/s, 15043.76 GB/s, tuning took 0.022697 seconds at Sun Aug 18 11:54:00 2024
  0.00148193	  0.00202511	     99.9506	           6	 0.000246989	        8x8x8x18	N4quda12ExtractGhostIfLi48ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb0EfEEEE	GPU-offline,vol=9216stride=5760precision=4geometry=8Nc=48fine-grained,extract	# 0.00 Gflop/s, 592.24 GB/s, tuning took 1.784044 seconds at Sun Aug 18 11:51:16 2024
  0.00147866	  0.00202064	     99.9526	           2	 0.000739328	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeVUV,mma,1xfp16,m16n8k8,dim=1,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x4x18	# 9803.17 Gflop/s, 15113.22 GB/s, tuning took 0.022585 seconds at Sun Aug 18 11:54:00 2024
  0.00147797	   0.0020197	     99.9546	           2	 0.000738987	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeVUV,mma,1xfp16,m16n8k8,dim=2,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x4x18	# 9807.70 Gflop/s, 15120.20 GB/s, tuning took 0.022563 seconds at Sun Aug 18 11:54:00 2024
  0.00124334	  0.00169906	     99.9563	          80	 1.55417e-05	        4x8x8x18	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=1,Nyw=6,max_nyw_tile=8	# 683.12 Gflop/s, 1366.24 GB/s, tuning took 0.095539 seconds at Sun Aug 18 11:54:43 2024
   0.0012247	   0.0016736	      99.958	           2	 0.000612352	        4x4x4x18	N4quda13CalculateYhatIL19QudaFieldLocation_s2EfNS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEES5_S5_Li64ELi4ELi2ELb0ELb1EEE	GPU-offline,vol=1152stride=864precision=4geometry=8Nc=64,GPU-device,comm=0001,mma,1xfp16,m16n8k8	# 31439.20 Gflop/s, 67070.29 GB/s, tuning took 0.004572 seconds at Sun Aug 18 11:54:02 2024
  0.00109203	   0.0014923	     99.9595	          24	 4.55012e-05	     12x24x24x36	N4quda4blas23HeavyQuarkResidualNorm_IdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	# 524.99 Gflop/s, 1049.99 GB/s, tuning took 0.306097 seconds at Sun Aug 18 11:47:22 2024
   0.0010491	  0.00143363	     99.9609	         104	 1.00875e-05	        8x8x8x18	N4quda4blas5Norm2IdfEE	GPU-offline,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24	# 175.41 Gflop/s, 350.83 GB/s, tuning took 0.072356 seconds at Sun Aug 18 11:51:44 2024
 0.000941168	  0.00128614	     99.9622	           8	 0.000117646	        4x4x4x18	N4quda12ExtractGhostIfLi64ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEEEE	GPU-offline,vol=1152stride=864precision=4geometry=8Nc=64fine-grained,extract	# 0.00 Gflop/s, 516.95 GB/s, tuning took 0.637255 seconds at Sun Aug 18 11:54:02 2024
 0.000873814	   0.0011941	     99.9634	          24	 3.64089e-05	  bytes=21233664	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,536	# 0.00 Gflop/s, 1166.40 GB/s, tuning took 0.001160 seconds at Sun Aug 18 11:51:09 2024
  0.00084132	  0.00114969	     99.9645	           4	  0.00021033	     24x24x24x36	N4quda9CopyGaugeINS_12CopyGaugeArgIfdLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,cmem,vol=497664stride=259200precision=8geometry=4Nc=3,vol=497664stride=259200precision=4geometry=4Nc=3	# 0.00 Gflop/s, 1419.67 GB/s, tuning took 0.377184 seconds at Sun Aug 18 11:46:25 2024
 0.000812654	  0.00111052	     99.9656	          68	 1.19508e-05	        8x8x8x18	N4quda4blas12MaxDeviationIdfEE	GPU-offline,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24	# 0.00 Gflop/s, 592.25 GB/s, tuning took 0.080879 seconds at Sun Aug 18 11:51:44 2024
  0.00078804	  0.00107688	     99.9667	         160	 4.92525e-06	        4x8x8x18	N4quda4blas9axpyZpbx_IfEE	GPU-offline,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24	# 359.27 Gflop/s, 1796.33 GB/s, tuning took 0.009365 seconds at Sun Aug 18 11:53:23 2024
 0.000759397	  0.00103774	     99.9678	          68	 1.11676e-05	        8x8x8x18	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24	# 316.89 Gflop/s, 950.68 GB/s, tuning took 0.079560 seconds at Sun Aug 18 11:51:45 2024
 0.000754346	  0.00103084	     99.9688	           2	 0.000377173	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeUV,mma,1xfp16,m16n8k8,dim=3,dir=fwd,nFace=1,GPU-device	# 14411.99 Gflop/s, 14712.24 GB/s, tuning took 0.009696 seconds at Sun Aug 18 11:53:59 2024
 0.000753664	  0.00102991	     99.9698	           2	 0.000376832	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeUV,mma,1xfp16,m16n8k8,dim=3,dir=back,nFace=1,GPU-device	# 14425.04 Gflop/s, 14725.57 GB/s, tuning took 0.009464 seconds at Sun Aug 18 11:54:00 2024
 0.000753664	  0.00102991	     99.9708	           2	 0.000376832	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeUV,mma,1xfp16,m16n8k8,dim=2,dir=fwd,nFace=1,GPU-device	# 14425.04 Gflop/s, 14725.57 GB/s, tuning took 0.009681 seconds at Sun Aug 18 11:53:59 2024
 0.000753664	  0.00102991	     99.9719	           2	 0.000376832	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeUV,mma,1xfp16,m16n8k8,dim=2,dir=back,nFace=1,GPU-device	# 14425.04 Gflop/s, 14725.57 GB/s, tuning took 0.009556 seconds at Sun Aug 18 11:54:00 2024
 0.000752982	  0.00102898	     99.9729	           2	 0.000376491	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeUV,mma,1xfp16,m16n8k8,dim=1,dir=back,nFace=1,GPU-device	# 14438.12 Gflop/s, 14738.92 GB/s, tuning took 0.009554 seconds at Sun Aug 18 11:54:00 2024
 0.000752982	  0.00102898	     99.9739	           2	 0.000376491	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeUV,mma,1xfp16,m16n8k8,dim=0,dir=fwd,nFace=1,GPU-device	# 14438.12 Gflop/s, 14738.92 GB/s, tuning took 0.010832 seconds at Sun Aug 18 11:53:57 2024
 0.000752982	  0.00102898	      99.975	           2	 0.000376491	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeUV,mma,1xfp16,m16n8k8,dim=0,dir=back,nFace=1,GPU-device	# 14438.12 Gflop/s, 14738.92 GB/s, tuning took 0.009663 seconds at Sun Aug 18 11:53:59 2024
 0.000752327	  0.00102808	      99.976	         192	 3.91837e-06	        4x8x8x18	N4quda4blas6caxpy_IfEE	GPU-offline,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24	# 451.58 Gflop/s, 1354.75 GB/s, tuning took 0.009141 seconds at Sun Aug 18 11:53:23 2024
 0.000751616	  0.00102711	      99.977	           2	 0.000375808	        8x8x8x18	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EfEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EfEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EffLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EffLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=9216,parity=2,precision=4,order=9,Ns=2,Nc=768,comm=0001,computeUV,mma,1xfp16,m16n8k8,dim=1,dir=fwd,nFace=1,GPU-device	# 14464.35 Gflop/s, 14765.69 GB/s, tuning took 0.009220 seconds at Sun Aug 18 11:53:59 2024
 0.000722944	 0.000987928	      99.978	           4	 0.000180736	        4x4x4x18	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEENS3_IfLi64ELi1ELS4_2ELb1EfEEEEEE	GPU-offline,vol=1152stride=864precision=4geometry=8Nc=64,vol=1152stride=864precision=4geometry=8Nc=64,fine-grained,ghost	# 0.00 Gflop/s, 1009.50 GB/s, tuning took 0.851837 seconds at Sun Aug 18 11:54:17 2024
